Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-08T12:57:51Z,Created,Attribute,51ab3a70-2b5c-4276-8d16-bb7066474898,,0.0,"(7.29%, 33.33%)"
2019-01-08T12:57:57Z,Named,Attribute,51ab3a70-2b5c-4276-8d16-bb7066474898,<Name> -> ISBN,1.0,
2019-01-08T12:58:01Z,Moved,Attribute,51ab3a70-2b5c-4276-8d16-bb7066474898,Delta: 11.12%,2.0,"(26.56%, 62.04%)"
2019-01-08T12:58:01Z,Assigned,Attribute,51ab3a70-2b5c-4276-8d16-bb7066474898,None -> d16cefe8-72e1-46a4-9dc4-ae759ea46739,0.0,
2019-01-08T12:58:04Z,Moved,Attribute,51ab3a70-2b5c-4276-8d16-bb7066474898,Delta: 0.00%,3.0,"(27.86%, 64.81%)"
2019-01-08T12:58:04Z,Moved,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,Delta: 0.00%,0.0,"(27.86%, 69.44%)"
2019-01-08T12:58:04Z,Moved,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,Delta: 0.00%,0.0,"(27.86%, 67.13%)"
2019-01-08T12:58:04Z,Moved,Entity,d16cefe8-72e1-46a4-9dc4-ae759ea46739,Delta: 0.00%,3.0,"(27.60%, 73.15%)"
2019-01-08T12:58:30Z,Unassigned,Attribute,51ab3a70-2b5c-4276-8d16-bb7066474898,d16cefe8-72e1-46a4-9dc4-ae759ea46739 -> None,0.0,
2019-01-08T12:58:30Z,Moved,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,Delta: 0.00%,0.0,"(27.86%, 67.13%)"
2019-01-08T12:58:30Z,Moved,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,Delta: 0.00%,0.0,"(27.86%, 69.44%)"
2019-01-08T12:58:30Z,Deleted,Attribute,51ab3a70-2b5c-4276-8d16-bb7066474898,,0.0,
2019-01-08T12:58:33Z,Moved,Attribute,34f4ccef-74b9-4764-818b-67139c2c3fd2,Delta: 13.57%,1.0,"(9.38%, 39.81%)"
2019-01-08T12:58:35Z,Created,Attribute,ac4f5a93-88c1-4dd7-b647-873083a0778a,,0.0,"(7.29%, 38.89%)"
2019-01-08T12:58:41Z,Moved,Attribute,ac4f5a93-88c1-4dd7-b647-873083a0778a,Delta: 1.82%,4.0,"(22.40%, 46.30%)"
2019-01-08T12:58:41Z,Named,Attribute,ac4f5a93-88c1-4dd7-b647-873083a0778a,<Name> -> ,0.0,
2019-01-08T12:58:59Z,Named,Attribute,ac4f5a93-88c1-4dd7-b647-873083a0778a, -> ISB,1.0,
2019-01-08T12:59:01Z,Moved,Attribute,ac4f5a93-88c1-4dd7-b647-873083a0778a,Delta: 0.00%,0.0,"(27.60%, 71.30%)"
2019-01-08T12:59:01Z,Renamed,Attribute,ac4f5a93-88c1-4dd7-b647-873083a0778a,ISB -> ISBN,0.0,
2019-01-08T12:59:02Z,Moved,Attribute,ac4f5a93-88c1-4dd7-b647-873083a0778a,Delta: 5.56%,1.0,"(27.60%, 70.37%)"
2019-01-08T12:59:02Z,Assigned,Attribute,ac4f5a93-88c1-4dd7-b647-873083a0778a,None -> d16cefe8-72e1-46a4-9dc4-ae759ea46739,0.0,
2019-01-08T12:59:02Z,Moved,Attribute,ac4f5a93-88c1-4dd7-b647-873083a0778a,Delta: 0.93%,0.0,"(27.60%, 73.15%)"
2019-01-08T12:59:02Z,Unassigned,Attribute,ac4f5a93-88c1-4dd7-b647-873083a0778a,d16cefe8-72e1-46a4-9dc4-ae759ea46739 -> None,0.0,
2019-01-08T12:59:02Z,Moved,Attribute,ac4f5a93-88c1-4dd7-b647-873083a0778a,Delta: 0.00%,0.0,"(27.60%, 73.15%)"
2019-01-08T12:59:02Z,Moved,Entity,d16cefe8-72e1-46a4-9dc4-ae759ea46739,Delta: 0.00%,0.0,"(27.60%, 73.15%)"
2019-01-08T12:59:47Z,Created,Attribute,daed3445-f623-473a-8076-af716440a802,,0.0,"(7.29%, 38.89%)"
2019-01-08T13:00:07Z,Named,Attribute,daed3445-f623-473a-8076-af716440a802,<Name> -> Signatur:,14.0,
2019-01-08T13:00:11Z,Moved,Attribute,daed3445-f623-473a-8076-af716440a802,Delta: 5.85%,1.0,"(54.69%, 63.89%)"
2019-01-08T13:00:11Z,Assigned,Attribute,daed3445-f623-473a-8076-af716440a802,None -> 5acf9dde-a580-42b6-bf8a-6225e5687bf8,0.0,
2019-01-08T13:00:11Z,Moved,Attribute,daed3445-f623-473a-8076-af716440a802,Delta: 0.00%,0.0,"(55.21%, 73.15%)"
2019-01-08T13:00:11Z,Unassigned,Attribute,daed3445-f623-473a-8076-af716440a802,5acf9dde-a580-42b6-bf8a-6225e5687bf8 -> None,0.0,
2019-01-08T13:00:11Z,Moved,Attribute,daed3445-f623-473a-8076-af716440a802,Delta: 0.93%,0.0,"(55.21%, 71.30%)"
2019-01-08T13:00:11Z,Moved,Entity,5acf9dde-a580-42b6-bf8a-6225e5687bf8,Delta: 0.00%,0.0,"(56.25%, 73.15%)"
2019-01-08T13:00:15Z,Created,Attribute,90e225a3-155c-45f2-80f8-8c80bce0e62c,,0.0,"(7.29%, 23.15%)"
2019-01-08T13:00:25Z,Named,Attribute,90e225a3-155c-45f2-80f8-8c80bce0e62c,<Name> -> Anschaffungsdatum:,5.0,
2019-01-08T13:00:29Z,Moved,Attribute,90e225a3-155c-45f2-80f8-8c80bce0e62c,Delta: 22.73%,2.0,"(70.31%, 85.19%)"
2019-01-08T13:00:29Z,Assigned,Attribute,90e225a3-155c-45f2-80f8-8c80bce0e62c,None -> 5acf9dde-a580-42b6-bf8a-6225e5687bf8,0.0,
2019-01-08T13:00:29Z,Moved,Attribute,daed3445-f623-473a-8076-af716440a802,Delta: 0.00%,0.0,"(56.51%, 69.44%)"
2019-01-08T13:00:29Z,Assigned,Attribute,daed3445-f623-473a-8076-af716440a802,None -> 5acf9dde-a580-42b6-bf8a-6225e5687bf8,0.0,
2019-01-08T13:00:29Z,Moved,Attribute,90e225a3-155c-45f2-80f8-8c80bce0e62c,Delta: 0.00%,0.0,"(55.73%, 73.15%)"
2019-01-08T13:00:32Z,Created,Attribute,5dbe7b1d-ebc6-4dcc-acea-8d77ce0bc520,,0.0,"(7.29%, 28.70%)"
2019-01-08T13:00:41Z,Named,Attribute,5dbe7b1d-ebc6-4dcc-acea-8d77ce0bc520,<Name> -> Anschaffungspreis:,5.0,
2019-01-08T13:00:48Z,Moved,Attribute,5dbe7b1d-ebc6-4dcc-acea-8d77ce0bc520,Delta: 10.40%,1.0,"(53.65%, 62.96%)"
2019-01-08T13:00:48Z,Assigned,Attribute,5dbe7b1d-ebc6-4dcc-acea-8d77ce0bc520,None -> 5acf9dde-a580-42b6-bf8a-6225e5687bf8,0.0,
2019-01-08T13:00:48Z,Moved,Attribute,5dbe7b1d-ebc6-4dcc-acea-8d77ce0bc520,Delta: 8.37%,0.0,"(56.51%, 64.81%)"
2019-01-08T13:00:48Z,Unassigned,Attribute,5dbe7b1d-ebc6-4dcc-acea-8d77ce0bc520,5acf9dde-a580-42b6-bf8a-6225e5687bf8 -> None,0.0,
2019-01-08T13:00:48Z,Moved,Attribute,5dbe7b1d-ebc6-4dcc-acea-8d77ce0bc520,Delta: 0.93%,0.0,"(55.21%, 74.07%)"
2019-01-08T13:00:48Z,Moved,Entity,5acf9dde-a580-42b6-bf8a-6225e5687bf8,Delta: 0.00%,0.0,"(56.25%, 73.15%)"
2019-01-08T13:01:05Z,Named,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,Date -> Erscheinungsjahr:,8.0,
